[XFC_DATALOGGER_HEADER];;;;;;;;;;
CULTURE;pt-BR;;;;;;;;;
SOFTWARE_VERSION;V2.1.1;;;;;;;;;
DATETIME;2024-12-25T15:12:28;;;;;;;;;
USERNAME;Novaes Engenharia;;;;;;;;;
CG_NUMBER;CG110C1R00;;;;;;;;;
CONVERTER_ELECTRONICS;IFC050;;;;;;;;;
ELECTRONIC_SERIAL_NUMBER;106479269;;;;;;;;;
LOG_START_TIME;2024-02-05T16:20:36;;;;;;;;;
[XFC_DATALOGGER_DATA];;;;;;;;;;
Time;Operating Time;Current Output A;Counter1 Display IO;Counter 2;Flow Speed;Volume Flow;Mass Flow;Coil Temperature;Conductivity;Diagnosis 1
Time;Operating Time;Current Output A;Counter1 Display IO;Counter 2;Flow Speed;Volume Flow;Mass Flow;Coil Temperature;Conductivity;Diagnosis 1
97,121355;;10,1315491;122801,088;;0,777599335;;49619,5724;;;
97,169185;;;;;;49,4687252;;;;
97,17279;147408,3;10,1314727;;-3,36264221;0,782647491;;49468,7267;;;
97,22038;;;;;;49,7898761;;;;
97,223985;;10,1313759;;;0,78807807;;49789,8777;1434,91531;202,595387;
97,276145;;;;;;50,1353547;;;;
97,27975;;10,1313228;;;0,789301872;;50135,3531;;;2,29400015
97,3158;;;;;;50,2132092;;;;
97,319405;;10,1312613;122801,091;;0,785859942;;50213,2084;1434,76394;202,643014;
97,385505;;;;;;49,9942437;;;;
97,38911;147408,3;10,1311961;;-3,36264221;0,780123413;;49994,244;;;
97,42324;;;;;;49,6293023;;;;
97,426845;;10,1311561;;;0,778517187;;49629,3022;;;
97,473955;;;;;;49,5271169;;;;
97,47732;;10,1311142;;;0,780964792;;49527,1156;1431,88699;202,633906;
97,51578;;;;;;49,6828258;;;;
97,519385;;10,1310387;;;0,782112062;;49682,8262;;;2,29050016
97,573465;;;;;;49,7558121;;;;
97,57683;147408,3;10,1309717;122801,094;-3,36264221;0,782647491;;49755,8132;1435,36953;202,512555;
97,63932;;;;;;49,7898761;;;;
97,642685;;10,1309279;;;0,781882644;;49789,8777;;;
97,67658;;;;;;49,7412175;;;;
97,679945;;10,1308841;;;0,777369857;;49741,2186;;;
97,713835;;;;;;49,4541273;;;;
97,71744;;10,1308404;;;0,772780657;;49454,1286;1433,80496;202,717185;
97,769115;;;;;;49,1621755;;;;
97,77272;;10,1307817;122801,097;;0,775610685;;49162,1738;;;2,29200006
97,822715;;;;;;49,3422154;;;;
97,82632;147408,3;10,1307146;;-3,36264221;0,783335865;;49342,2157;;;
97,87415;;;;;;49,8336699;;;;
97,877995;;10,130642;;;0,785553992;;49833,6685;1434,25906;202,612225;
97,915975;;;;;;49,9747809;;;;
97,91958;;10,1305572;;;0,784559667;;49974,781;;;
97,96693;;;;;;49,9115244;;;;
97,970535;;10,1304892;;;0,783947766;;49911,5238;1435,06667;202,541444;
98,01308;;;;;;49,8725954;;;;
98,016685;147408,317;10,1304129;122801,101;-3,36264221;0,781347215;;49872,5945;;;2,29349995
98,077015;;;;;;49,7071568;;;;
98,08062;;10,1303626;;;0,778823137;;49707,1575;;;
98,11427;;;;;;49,5465796;;;;
98,117635;;10,1303123;;;0,780735314;;49546,5786;1435,21804;202,221218;
98,16931;;;;;;49,6682279;;;;
98,172915;;10,130222;;;0,788460493;;49668,2281;;;
98,22459;;;;;;50,1596823;;;;
98,228195;147408,317;10,1301456;122801,103;-3,36264221;0,793508649;;50159,6809;1434,76394;201,906674;2,29400015
98,293095;;;;;;50,4808333;;;;
98,2967;;;;;0,792284906;;50480,8319;;;
98,31641;;;;;;50,4029822;;;;
98,319775;;10,1300608;;;0,790602148;;50402,9835;;;
98,367365;;;;;;50,2959285;;;;
98,37097;;10,1300264;;;0,789148927;;50295,9286;1435,21804;202,02009;
98,422885;;;;;;50,2034795;;;;
98,42649;;10,1299919;122801,106;;0,787389696;;50203,4786;;;
98,474325;;;;;;50,0915609;;;;
98,47793;147408,317;10,1299621;;-3,36264221;0,785936415;;50091,5623;;;
98,51206;;;;;;49,9991085;;;;
98,515665;;10,1299398;;;0,785553992;;49999,1089;1434,76394;201,918576;2,29400015
98,569985;;;;;;49,9747809;;;;
98,57359;;10,12991;;;0,784865618;;49974,781;;;
98,62094;;;;;;49,9309871;;;;
98,624305;;10,1298969;;;0,781806111;;49930,9868;1434,76394;201,91431;
98,66709;;;;;;49,7363493;;;;
98,670695;147408,317;10,1298764;122801,11;-3,36264221;0,779664516;;49736,3503;;;
98,72862;;;;;;49,6001065;;;;
98,732225;;10,1298634;;;0,783412397;;49600,106;;;
98,765635;;;;;;49,8385381;;;;
98,76924;;10,1298448;;;0,788689971;;49838,5368;1434,76394;202,058572;2,29400015
98,81034;;;;;;50,1742836;;;;
98,81395;;10,1298345;;;0,785859942;;50174,2825;;;
98,86106;;;;;;49,9942437;;;;
98,864665;;10,1298224;122801,112;;0,782800496;;49994,244;1433,14871;202,098154;
98,91682;;;;;;49,7996092;;;;
98,920425;147408,317;10,1298131;;-3,36264221;0,790143251;;49799,6109;;;
98,968015;;;;;;50,266736;;;;
98,97162;;10,1298019;;;0,795650303;;50266,7358;1434,76394;201,647878;2,29200006
99,026185;;;;;;50,6170794;;;;
99,02979;;10,1298038;;;0,787083745;;50617,0795;;;
99,06344;;;;;;50,0720982;;;;
99,067045;;10,1298103;122801,115;;0,773316085;;50072,0993;1434,76394;;
99,13026;;;;;;49,1962362;;;;
99,133865;147408,333;10,1298233;;-3,36264221;0,771403909;;49196,2349;;;
99,167995;;;;;;49,0745913;;;;
99,1716;;10,129828;;;0,782723963;;49074,5922;;201,69843;
99,20717;;;;;;49,794741;;;;
99,210775;;10,1298261;;;0,79067862;;49794,7426;1435,06667;;
99,26029;;;;;;50,3007933;;;;
99,263895;;10,1298261;;;0,787848651;;50300,7935;;201,770663;2,29400015
99,32014;;;;;;50,1207601;;;;
99,323745;147408,333;10,1298345;122801,119;-3,36264221;0,78463614;;50120,7584;1435,06667;;
99,383835;;;;;;49,9163892;;;;
99,38744;;;;;0,784712672;;49916,3887;;;
99,40739;;;;;;49,9212574;;;;
99,410995;;10,1298559;;;0,783106446;;49921,257;;202,106461;
99,46075;;;;;;49,819072;;;;
99,464355;;10,1298671;;;0,781653166;;49819,0704;1432,34109;;
99,51411;;;;;;49,7266196;;;;
99,517715;;10,1298774;122801,121;;0,782876968;;49726,6205;;202,243533;2,29400015
99,56987;;;;;;49,804474;;;;
99,573475;147408,333;10,1298913;;-3,36264221;0,785859942;;49804,4724;;;
99,607605;;;;;;49,9942437;;;;
99,61121;;10,1299025;;;0,788231075;;49994,244;1435,21804;;
99,660725;;;;;;50,1450878;;;;
99,66409;;10,129923;;;0,787695646;;50145,0863;;202,448443;
99,714085;;;;;;50,1110271;;;;
99,71769;;10,1299388;;;0,78723675;;50111,0287;1433,14871;;
99,75783;;;;;;50,0818312;;;;
99,761435;147408,333;10,1299677;122801,125;-3,36264221;0,789607823;;50081,8325;;;2,29400015
99,821525;;;;;;50,2326719;;;;
99,82489;;10,1299956;;;0,790449202;;50232,6714;;202,370249;
99,860945;;;;;;50,2861988;;;;
99,86479;;10,1300143;;;0,788460493;;50286,1988;1435,06667;;
99,914305;;;;;;50,1596823;;;;
99,91791;;10,1300441;;;0,789454877;;50159,6809;;202,970114;
99,95348;;;;;;50,2229422;;;;
99,957085;;10,1300841;122801,128;;0,791367054;;50222,9416;;;
100,004675;;;;;;50,3445905;;;;
100,00828;147408,35;10,1301381;;-3,36264221;0,787695646;;50344,5911;1434,25906;;2,29400015
100,06068;;;;;;50,1110271;;;;
100,064285;;10,1302117;;;0,785248041;;50111,0287;;203,047134;
100,11404;;;;;;49,9553148;;;;
100,117645;;10,1302564;;;0,787925124;;49955,3146;1435,06667;;
100,1537;;;;;;50,125625;;;;
100,157305;;10,130303;122801,13;;0,786012948;;50125,6233;;202,324893;
100,221;;;;;;50,0039767;;;;
100,224365;147408,35;10,1303756;;-3,36264221;0,780429363;;50003,9772;;;
100,258735;;;;;;49,6487651;;;;
100,26234;;10,130425;;;0,777446389;;49648,7652;1435,36953;;2,29400015
100,300795;;;;;;49,4589955;;;;
100,3044;;10,1304715;;;0,777063906;;49458,997;;202,492271;
100,353915;;;;;;49,4346645;;;;
100,35752;;10,1305535;;;0,781423688;;49434,6657;1434,76394;;
100,41184;;;;;;49,7120216;;;;
100,415445;147408,35;10,1305982;122801,134;-3,36264221;0,786318898;;49712,0224;;202,734806;
100,475775;;;;;;50,0234395;;;;
100,47914;;10,130642;;;0,784177244;;50023,4402;;;2,29400015
100,515195;;;;;;49,8871934;;;;
100,5188;;10,1306755;;;0,779817462;;49887,1925;1432,99734;;
100,554375;;;;;;49,6098362;;;;
100,55798;;10,13071;;;0,783106446;;49609,8358;;202,933513;
100,607495;;;;;;49,819072;;;;
100,6111;;10,1307426;122801,137;;0,790908098;;49819,0704;1435,06667;;
100,661575;;;;;;50,3153946;;;;
100,66518;147408,35;10,130791;;-3,36264221;0,789454877;;50315,395;;;
100,69907;;;;;;50,2229422;;;;
100,702675;;10,1308264;;;0,780811787;;50222,9416;;203,054287;2,29400015
100,75459;;;;;;49,6730927;;;;
100,758195;;10,1308934;;;0,778823137;;49673,093;1433,45156;;
100,80795;;;;;;49,5465796;;;;
100,811555;;10,1309307;;;0,780123413;;49546,5786;;202,872232;
100,851695;;;;;;49,6293023;;;;
100,8553;147408,35;10,1309819;122801,14;-3,36264221;0,780276418;;49629,3022;;;
100,912985;;;;;;49,6390354;;;;
100,91659;;10,1310192;;;0,783182919;;49639,0354;1435,06667;;
100,952165;;;;;;49,8239402;;;;
100,95577;;10,131049;;;0,785859942;;49823,9388;;202,58015;2,29400015
101,007685;;;;;;49,9942437;;;;
101,011295;;10,1310704;;;0,784712672;;49994,244;1434,76394;;
101,047345;;;;;;49,9212574;;;;
101,05095;;10,1311076;122801,143;;0,781653166;;49921,257;;;
101,099025;;;;;;49,7266196;;;;
101,10263;147408,367;10,1311523;;-3,36264221;0,783718288;;49726,6205;;202,59412;
101,152625;;;;;;49,8579975;;;;
101,15623;;10,1312017;;;0,788919449;;49857,9964;1434,91531;;
101,20622;;;;;;50,1888815;;;;
101,209585;;10,1312306;;;0,785859942;;50188,8805;;202,929303;2,29349995
101,248285;;;;;;49,9942437;;;;
101,25189;;10,1312622;122801,145;;0,779587984;;49994,244;1434,76394;;
101,315585;;;;;;49,5952383;;;;
101,31919;147408,367;10,1313107;;-3,36264221;0,781806111;;49595,2377;;;
101,35332;;;;;;49,7363493;;;;
101,356925;;10,1313405;;;0,787160218;;49736,3503;;203,636531;
101,40644;;;;;;50,076963;;;;
101,410045;;10,1313703;;;0,78838402;;50076,9642;1433,30007;;
101,4461;;;;;;50,1548175;;;;
101,449705;;10,1314327;;;0,78578347;;50154,8161;;203,54107;2,29400015
101,50619;;;;;;49,9893788;;;;
101,509795;147408,367;10,1314839;122801,149;-3,36264221;0,780276418;;49989,3791;1434,76394;;
101,56964;;;;;;49,6390354;;;;
101,57325;;10,1315202;;;0,774845779;;49639,0354;;;
101,606655;;;;;;49,2935535;;;;
101,610265;;10,1315528;;;0,772704184;;49293,5532;;203,779172;
101,646315;;;;;;49,1573106;;;;
101,64992;;10,1315808;;;0,77515173;;49157,309;1435,36953;;
101,699675;;;;;;49,3130162;;;;
101,70328;;10,1316012;122801,152;;0,776375532;;49313,0161;;203,608088;2,29400015
101,75568;;;;;;49,3908707;;;;
101,759285;147408,367;10,1316236;;-3,36264221;0,771786332;;49390,8714;;;
101,793655;;;;;;49,098919;;;;
101,79726;;10,131632;;;0,770256579;;49098,9201;1434,91531;;
101,846295;;;;;;49,0016017;;;;
101,8499;;10,131631;;;0,776834488;;49001,6018;;203,289296;
101,89917;;;;;;49,4200699;;;;
101,902775;;10,1316217;;;0,781500161;;49420,071;1433,14871;;
101,943155;;;;;;49,7168865;;;;
101,946765;147408,383;10,1316031;122801,155;-3,36264221;0,780582368;;49716,8873;;;2,29400015
102,00685;;;;;;49,6584982;;;;
102,010455;;10,1315863;;;0,780505836;;49658,4984;;203,403644;
102,04627;;;;;;49,65363;;;;
102,049875;;10,1315705;;;0,78035289;;49653,6301;1434,91531;;
102,09915;;;;;;49,6439002;;;;
102,102755;;10,1315398;;;0,780964792;;49643,9003;;203,427132;
102,157075;;;;;;49,6828258;;;;
102,16068;147408,383;10,1315118;122801,158;-3,36264221;0,780505836;;49682,8262;1435,06667;;2,29400015
102,222935;;;;;;49,65363;;;;
102,22654;;;;;0,773774981;;49653,6301;;;
102,246005;;;;;;49,2254321;;;;
102,249615;;10,131469;;;0,769950628;;49225,4311;;203,281753;
102,299605;;;;;;48,9821356;;;;
102,30321;;10,1314411;;;0,774080932;;48982,1354;1434,91531;;
102,352485;;;;;;49,2448948;;;;
102,35609;;10,1314066;122801,161;;0,779970467;;49244,894;;202,892702;
102,406325;;;;;;49,6195726;;;;
102,40993;147408,383;10,1313451;;-3,36264221;0,78234154;;49619,5724;;;
102,44406;;;;;;49,7704133;;;;
102,447665;;10,1312911;;;0,780811787;;49770,4147;1434,91531;;2,29400015
102,499105;;;;;;49,6730927;;;;
102,50271;;10,1312259;;;0,781347215;;49673,093;;203,156546;
102,552705;;;;;;49,7071568;;;;
102,55607;;10,131171;;;0,785859942;;49707,1575;1433,14871;;
102,59645;;;;;;49,9942437;;;;
102,600055;147408,383;10,1311179;122801,164;-3,36264221;0,789378345;;49994,244;;;
102,65774;;;;;;50,218074;;;;
102,661345;;10,1310685;;;0,788231075;;50218,0733;;203,440432;
102,69716;;;;;;50,1450878;;;;
102,701005;;10,1310331;;;0,786012948;;50145,0863;1433,30007;;2,29400015
102,73898;;;;;;50,0039767;;;;
102,742585;;10,1310015;;;0,785936415;;50003,9772;;203,439537;
102,7921;;;;;;49,9991085;;;;
102,795705;;10,1309726;122801,167;;0,782188594;;49999,1089;1433,14871;;
102,8457;;;;;;49,7606836;;;;
102,849305;147408,383;10,1309326;;-3,36264221;0,777293384;;49760,685;;;
102,896895;;;;;;49,4492624;;;;
102,9005;;10,1308767;;;0,780658841;;49449,2638;1435,06667;203,724969;2,29400015
102,95506;;;;;;49,663363;;;;
102,958665;;10,1308525;;;0,785936415;;49663,3633;;;
102,992555;;;;;;49,9991085;;;;
102,99616;;10,1308133;122801,169;;0,786624849;;49999,1089;1433,14871;203,872509;
103,06202;;;;;;50,0429057;;;;
103,065625;147408,4;10,130778;;-3,36264221;0,785859942;;50042,9066;;;
103,099515;;;;;;49,9942437;;;;
103,10312;;10,1307463;;;0,786165893;;49994,244;;;
103,13701;;;;;;50,0137065;;;;
103,140615;;10,130723;;;0,78807807;;50013,707;1432,99734;203,810558;
103,192295;;;;;;50,1353547;;;;
103,1959;;10,1306895;;;0,786318898;;50135,3531;;;2,29400015
103,25022;;;;;;50,0234395;;;;
103,253825;147408,4;10,1306671;122801,173;-3,36264221;0,780735314;;50023,4402;1435,06667;203,366168;
103,3168;;;;;;49,6682279;;;;
103,320165;;;;;0,779970467;;49668,2281;;;
103,339875;;;;;;49,6195726;;;;
103,34348;;10,1306401;;;0,785401046;;49619,5724;;;
103,39083;;;;;;49,9650512;;;;
103,394435;;10,1306252;;;0,788842976;;49965,0513;1432,03835;203,174166;
103,44611;;;;;;50,1840167;;;;
103,449715;;10,1306085;122801,176;;0,789913774;;50184,0157;;;2,29299998
103,49971;;;;;;50,2521381;;;;
103,503315;147408,4;10,1305973;;-3,36264221;0,792743802;;50252,1378;;;
103,537445;;;;;;50,4321747;;;;
103,54105;;10,1305936;;;0,790602148;;50432,1762;1434,10769;203,17791;
103,59297;;;;;;50,2959285;;;;
103,596575;;10,1305991;;;0,785248041;;50295,9286;;;
103,643925;;;;;;49,9553148;;;;
103,64753;;10,1306103;;;0,786012948;;49955,3146;1436,58083;202,947874;
103,690075;;;;;;50,0039767;;;;
103,69368;147408,4;10,1306261;122801,179;-3,36264221;0,788613498;;50003,9772;;;2,29349995
103,753525;;;;;;50,1694154;;;;
103,757135;;10,1306392;;;0,787772119;;50169,4141;;;
103,79054;;;;;;50,1158919;;;;
103,79415;;10,130655;;;0,78578347;;50115,8936;1434,91531;203,227401;
103,845825;;;;;;49,9893788;;;;
103,84943;;10,1306736;;;0,784483194;;49989,3791;;;
103,88332;;;;;;49,9066595;;;;
103,886925;;10,1306923;122801,182;;0,782723963;;49906,6589;;;
103,935235;;;;;;49,794741;;;;
103,938845;147408,4;10,130723;;-3,36264221;0,779358566;;49794,7426;1433,30007;202,586465;2,29400015
103,993645;;;;;;49,5806437;;;;
103,99725;;10,1307556;;;0,777063906;;49580,6431;;;
104,04484;;;;;;49,4346645;;;;
104,048445;;10,1307761;;;0,779664516;;49434,6657;1435,06667;202,342775;
104,08666;;;;;;49,6001065;;;;
104,09027;;10,1307873;122801,185;;0,785171568;;49600,106;;;
104,1518;;;;;;49,9504499;;;;
104,155405;147408,417;10,1308012;;-3,36264221;0,786165893;;49950,4498;;;
104,189535;;;;;;50,0137065;;;;
104,1929;;10,1308133;;;0,780735314;;50013,707;1435,21804;202,342253;2,29400015
104,23376;;;;;;49,6682279;;;;
104,237365;;10,1308255;;;0,778440714;;49668,2281;;;
104,284475;;;;;;49,522252;;;;
104,28808;;10,1308413;;;0,783412397;;49522,2507;1435,06667;202,331655;
104,344805;;;;;;49,8385381;;;;
104,34841;147408,417;10,1308487;122801,188;-3,36264221;0,788307548;;49838,5368;;;
104,405855;;;;;;50,1499526;;;;
104,40946;;10,1308562;;;0,788919449;;50149,9512;;;2,29400015
104,445275;;;;;;50,1888815;;;;
104,44888;;10,1308646;;;0,786701322;;50188,8805;1433,65347;202,340223;
104,486855;;;;;;50,0477705;;;;
104,49046;;10,1308767;;;0,785324574;;50047,7715;;;
104,537815;;;;;;49,9601863;;;;
104,54142;;10,1308916;122801,191;;0,785936415;;49960,1864;1432,84597;202,552658;
104,593815;;;;;;49,9991085;;;;
104,59742;147408,417;10,1309149;;-3,36264221;0,786854267;;49999,1089;;;
104,63179;;;;;;50,0575002;;;;
104,6354;;10,1309372;;;0,786777794;;50057,5012;;;2,29400015
104,68491;;;;;;50,0526354;;;;
104,688275;;10,1309735;;;0,783106446;;50052,6363;1434,91531;202,50693;
104,740435;;;;;;49,819072;;;;
104,74404;;10,1309959;;;0,779358566;;49819,0704;;;
104,781775;;;;;;49,5806437;;;;
104,78538;147408,417;10,131022;122801,194;-3,36264221;0,782800496;;49580,6431;;;
104,843065;;;;;;49,7996092;;;;
104,84667;;10,1310443;;;0,785018623;;49799,6109;1434,10769;202,564038;
104,88489;;;;;;49,9407202;;;;
104,888495;;10,1310629;;;0,779664516;;49940,72;;;2,29868746
104,93825;;;;;;49,6001065;;;;
104,941855;;10,1310806;;;0,778440714;;49600,106;1434,76394;203,312114;
104,98007;;;;;;49,522252;;;;
104,983675;;10,1310965;122801,197;;0,782035589;;49522,2507;;;
105,031265;;;;;;49,7509472;;;;
105,03487;147408,433;10,131117;;-3,36264221;0,783259392;;49750,9483;;;
105,08246;;;;;;49,828805;;;;
105,086065;;10,1311365;;;0,784253716;;49828,8036;1435,21804;203,390885;
105,138225;;;;;;49,8920582;;;;
105,14183;;10,1311468;;;0,782265067;;49892,0574;;;2,29900002
105,177405;;;;;;49,7655485;;;;
105,18101;;10,1311617;122801,2;;0,778517187;;49765,5499;1433,14871;203,312524;
105,247105;;;;;;49,5271169;;;;
105,25047;147408,433;10,1311766;;-3,36264221;0,780658841;;49527,1156;;;
105,2846;;;;;;49,663363;;;;
105,28821;;10,1311831;;;0,784789145;;49663,3633;;;
105,33532;;;;;;49,9261223;;;;
105,338925;;10,1311896;;;0,789378345;;49926,1219;1433,95632;203,704964;
105,3781;;;;;;50,218074;;;;
105,381705;;10,1312026;;;0,794885457;;50218,0733;;;2,29400015
105,435545;;;;;;50,5684208;;;;
105,43915;147408,433;10,131225;122801,203;-3,36264221;0,793508649;;50568,4204;1432,84597;203,748774;
105,501405;;;;;;50,4808333;;;;
105,50501;;;;;0,788613498;;50480,8319;;;
105,5252;;;;;;50,1694154;;;;
105,528805;;10,1312753;;;0,789760828;;50169,4141;;;
105,576155;;;;;;50,2424084;;;;
105,57976;;10,1313051;;;0,795038402;;50242,408;1434,91531;203,888044;
105,63144;;;;;;50,5781505;;;;
105,635045;;10,131347;122801,206;;0,797103584;;50578,1502;;;2,29400015
105,68552;;;;;;50,7095318;;;;
105,689125;147408,433;10,1313982;;-3,36264221;0,794885457;;50709,5329;;;
105,736475;;;;;;50,5684208;;;;
105,74008;;10,1314597;;;0,794273555;;50568,4204;1431,3821;203,922689;
105,778535;;;;;;50,5294953;;;;
105,78214;;10,1315631;;;0,797409534;;50529,4945;;;
105,82925;;;;;;50,728998;;;;
105,832855;;10,131631;;;0,798097908;;50728,9993;1433,14871;203,8588;
105,87564;;;;;;50,7727884;;;;
105,879245;147408,433;10,1317428;122801,21;-3,36264221;0,790143251;;50772,7867;;;2,29400015
105,939095;;;;;;50,266736;;;;
105,9427;;10,1318266;;;0,781882644;;50266,7358;;;
105,97635;;;;;;49,7412175;;;;
105,979955;;10,1319123;;;0,780429363;;49741,2186;1434,25906;204,466805;
106,031875;;;;;;49,6487651;;;;
106,03548;;10,1320576;;;0,778517187;;49648,7652;;;
106,086915;;;;;;49,5271169;;;;
106,09052;147408,45;10,1321749;122801,212;-3,36264221;0,77515173;;49527,1156;1433,14871;204,592347;2,29400015
106,155175;;;;;;49,3130162;;;;
106,15878;;;;;0,773010135;;49313,0161;;;
106,17825;;;;;;49,1767734;;;;
106,181855;;10,1323146;;;0,770180106;;49176,7719;;;
106,229205;;;;;;48,9967369;;;;
106,23281;;10,1323873;;;0,769950628;;48996,7369;1431,58413;204,634834;
106,27151;;;;;;48,9821356;;;;
106,275115;;10,1324376;122801,215;;0,773469031;;48982,1354;;;
106,336645;;;;;;49,2059693;;;;
106,34025;147408,45;10,1324869;;-3,36264221;0,777522862;;49205,9681;;;
106,37462;;;;;;49,4638603;;;;
106,377985;;10,132527;;;0,781270742;;49463,8618;1435,36953;204,571448;2,29400015
106,431825;;;;;;49,7022919;;;;
106,43543;;10,1325735;;;0,781500161;;49702,2926;;;
106,48254;;;;;;49,7168865;;;;
106,48615;;10,1325978;;;0,779358566;;49716,8873;1434,76394;204,692148;
106,52869;;;;;;49,5806437;;;;
106,532295;147408,45;10,1326294;122801,219;-3,36264221;0,781347215;;49580,6431;;;
106,58974;;;;;;49,7071568;;;;
106,593345;;10,1326462;;;0,786395371;;49707,1575;;;
106,626995;;;;;;50,0283044;;;;
106,6306;;10,1326704;;;0,790143251;;50028,3051;1436,58083;204,969868;2,29400015
106,671465;;;;;;50,266736;;;;
106,67507;;10,1326853;;;0,791214049;;50266,7358;;;
106,72194;;;;;;50,3348574;;;;
106,725545;;10,1327077;122801,221;;0,789684296;;50334,8579;1435,36953;205,492564;
106,77818;;;;;;50,2375368;;;;
106,781785;147408,45;10,1327505;;-3,36264221;0,790066779;;50237,5362;;;
106,82962;;;;;;50,2618711;;;;
106,833225;;10,1328194;;;0,792820275;;50261,871;1433,14871;204,844922;2,29400015
106,887785;;;;;;50,4370395;;;;
106,89139;;10,1328585;;;0,792590857;;50437,0411;;;
106,92504;;;;;;50,4224449;;;;
106,928405;;10,1329023;122801,224;;0,787083745;;50422,4464;1435,06667;;
106,99234;;;;;;50,0720982;;;;
106,995945;147408,467;10,1329759;;-3,36264221;0,780964792;;50072,0993;;;
107,030075;;;;;;49,6828258;;;;
107,03368;;10,1330262;;;0,782494545;;49682,8262;;203,968845;
107,069495;;;;;;49,7801464;;;;
107,0731;;10,1330746;;;0,788613498;;49780,1479;1433,30007;;
107,122615;;;;;;50,1694154;;;;
107,12622;;10,1331724;;;0,791596472;;50169,4141;;203,745365;2,29400015
107,182705;;;;;;50,359185;;;;
107,18631;147408,467;10,1332385;122801,228;-3,36264221;0,791749477;;50359,1858;1433,45156;;
107,246395;;;;;;50,3689181;;;;
107,250005;;;;;0,790219724;;50368,919;;;
107,26947;;;;;;50,2716009;;;;
107,273075;;10,1333726;;;0,788460493;;50271,6007;;203,635339;
107,32307;;;;;;50,1596823;;;;
107,326675;;10,1334359;;;0,789684296;;50159,6809;1433,95632;;
107,37643;;;;;;50,2375368;;;;
107,380035;;10,1335011;122801,23;;0,792514324;;50237,5362;;203,614794;2,29400015
107,432435;;;;;;50,4175767;;;;
107,43604;147408,467;10,1336045;;-3,36264221;0,79182595;;50417,5781;;;
107,47017;;;;;;50,373783;;;;
107,473535;;10,1336781;;;0,788154542;;50373,7839;1434,91531;;
107,52305;;;;;;50,1402196;;;;
107,526655;;10,1338131;;;0,785401046;;50140,218;;203,715414;
107,57665;;;;;;49,9650512;;;;
107,580255;;10,1338923;;;0,782876968;;49965,0513;1432,84597;;
107,620395;;;;;;49,804474;;;;
107,62376;147408,467;10,1340096;122801,234;-3,36264221;0,78234154;;49804,4724;;;2,29400015
107,683845;;;;;;49,7704133;;;;
107,687455;;10,1341046;;;0,784330189;;49770,4147;;203,849282;
107,723265;;;;;;49,8969231;;;;
107,72687;;10,1341791;;;0,786318898;;49896,9223;1434,46108;;
107,776385;;;;;;50,0234395;;;;
107,77999;;10,1342341;;;0,786318898;;50023,4402;;204,069726;
107,815805;;;;;;50,0234395;;;;
107,81941;;10,1343263;122801,236;;0,784024239;;50023,4402;;;
107,867;;;;;;49,8774603;;;;
107,870605;147408,467;10,1344381;;-3,36264221;0,783412397;;49877,4593;1434,76394;;2,29400015
107,923005;;;;;;49,8385381;;;;
107,92661;;10,1345107;;;0,78348887;;49838,5368;;204,448104;
107,96314;;;;;;49,843403;;;;
107,96675;;10,1346364;;;0,787695646;;49843,4017;1433,45156;;
108,01626;;;;;;50,1110271;;;;
108,019865;;10,1347063;122801,239;;0,795497358;;50111,0287;;204,62038;
108,08332;;;;;;50,6073497;;;;
108,086925;147408,483;10,1348152;;-3,36264221;0,796797633;;50607,3498;;;
108,121295;;;;;;50,690069;;;;
108,124905;;10,134913;;;0,791978955;;50690,07;1433,14871;;2,29400015
108,16312;;;;;;50,3835194;;;;
108,166725;;10,1349764;;;0,784483194;;50383,5205;;204,684418;
108,21624;;;;;;49,9066595;;;;
108,219845;;10,1351524;;;0,778134763;;49906,6589;1430,928;;
108,273925;;;;;;49,5027892;;;;
108,27753;147408,483;10,1352595;122801,243;-3,36264221;0,777675807;;49502,7878;;204,433501;
108,33762;;;;;;49,47359;;;;
108,341225;;;;;0,778823137;;49473,5916;;;
108,360935;;;;;;49,5465796;;;;
108,36454;;10,1354327;;;0,777981758;;49546,5786;1435,21804;;2,29400015
108,416935;;;;;;49,4930562;;;;
108,42054;;10,1355035;;;0,779205561;;49493,0546;;204,300582;
108,470055;;;;;;49,5709106;;;;
108,47366;;10,1355696;122801,246;;0,781270742;;49570,9099;1434,76394;;
108,523655;;;;;;49,7022919;;;;
108,52726;147408,483;10,1356618;;-3,36264221;0,781806111;;49702,2926;;;
